turns,victory_status,winner,white_rating,black_rating,opening_name,opening_ply,increment_code
62,mate,black,1464,1513,French Defense: Knight Variation,3,10+0
52,resign,white,1681,1520,King's Pawn Game: Napoleon Attack,3,5+5
61,resign,white,1674,1528,Caro-Kann Defense,2,5+5
84,resign,black,1542,1472,King's Indian Defense: Six Pawns Attack,8,10+0
81,mate,white,1708,1549,Caro-Kann Defense,4,45+0
25,resign,white,1528,1873,Queen's Gambit Refused: Marshall Defense,4,35+10
55,resign,white,1870,1531,Caro-Kann Defense: Hillbilly Attack,3,35+10
42,resign,black,1538,1683,Gruenfeld Defense: Three Knights Variation ,9,15+10
67,mate,white,1628,1547,Bird Opening,1,10+10
117,resign,white,1754,1553,Caro-Kann Defense,2,15+15
56,resign,black,1558,1768,Queen's Indian Defense: Kasparov-Petrosian Variation ,10,15+0
58,resign,white,1762,1564,Caro-Kann Defense: Exchange Variation,5,15+0
23,resign,white,1549,1664,Queen's Gambit Accepted,4,15+1
98,resign,black,1557,1664,Slav Defense #2,5,10+10
48,mate,black,1607,1543,Caro-Kann Defense: Advance Variation,5,15+5
94,mate,black,1547,1832,Old Indian Defense,4,10+10
49,resign,black,1550,1927,Queen's Gambit Declined,4,10+0
83,resign,white,1737,1562,Caro-Kann Defense,2,10+0
36,resign,black,1568,1752,Queen's Gambit Declined,4,7+2
58,resign,black,1572,1874,Semi-Slav Defense,8,15+10
77,mate,white,1920,1575,Caro-Kann Defense: Exchange Variation,5,8+0
39,resign,black,1578,1916,Nimzo-Indian Defense: Classical Variation ,8,8+0
101,outoftime,white,1911,1581,Caro-Kann Defense: von Hennig Gambit,7,8+0
111,mate,white,1728,1588,Caro-Kann Defense: Exchange Variation,5,19+18
52,resign,black,1597,1659,Modern Defense,2,10+20
30,resign,black,1750,1155,French Defense: King's Indian Attack,3,15+10
16,resign,black,1857,1734,Sicilian Defense: Morphy Gambit,5,10+5
32,resign,black,1556,1728,Bird Opening,2,45+30
95,outoftime,white,1717,1740,Sicilian Defense: Modern Variations ,8,10+0
37,resign,black,1752,1752,Sicilian Defense: O'Kelly Variation ,5,10+0
74,resign,black,1771,1447,Sicilian Defense: Paulsen-Basman Defense,8,5+10
54,resign,black,1500,1766,Sicilian Defense: Najdorf ,11,30+30
58,resign,black,1634,1759,Sicilian Defense: Modern Variations ,8,30+30
80,resign,black,1771,1722,Scotch Game,5,30+30
53,resign,black,1829,1757,Sicilian Defense,4,30+30
44,mate,black,1654,1750,East Indian Defense,4,30+30
71,mate,white,1741,1661,Sicilian Defense: Najdorf Variation ,11,30+30
64,mate,black,1414,1737,Sicilian Defense,4,30+30
47,resign,white,1730,1577,Philidor Defense: Exchange Variation #2,7,30+30
74,mate,black,1650,1721,Sicilian Defense: Chekhover Variation,7,30+30
33,mate,white,1715,1524,Scandinavian Defense: Mieses-Kotroc Variation,4,30+30
34,resign,white,1415,1734,Sicilian Defense: Bowdler Attack,3,30+30
53,resign,white,1721,1785,Scotch Game: Lolli Variation,6,30+30
13,mate,white,1711,1683,Philidor Defense #3,5,30+30
61,resign,black,1725,1637,Sicilian Defense: Dragon Variation ,16,30+30
40,mate,black,1635,1716,Sicilian Defense,4,30+30
8,resign,white,1675,1729,Indian Game,2,30+30
36,resign,white,1723,1522,Rat Defense: Balogh Defense,4,30+30
16,resign,black,1730,1877,Sicilian Defense: Loewenthal Variation,8,30+30
50,resign,black,1778,1717,Indian Game: West Indian Defense,4,30+30
59,resign,white,1693,1729,Sicilian Defense,4,30+30
41,mate,white,1716,1758,King's Pawn Game: McConnell Defense,4,30+30
55,resign,white,1779,1725,Sicilian Defense: Delayed Alapin,5,30+30
22,resign,black,1471,1721,Sicilian Defense: Staunton-Cochrane Variation,3,30+30
45,mate,white,1717,1443,Scotch Game,5,30+30
36,resign,white,1701,1837,Nimzowitsch Defense: Scandinavian Variation ,5,30+30
54,resign,black,1533,1855,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,15+10
63,resign,white,2156,2058,Modern Defense,2,10+0
30,resign,black,1688,2154,Horwitz Defense,2,10+0
54,resign,black,2168,1872,London System,5,10+0
48,resign,black,1659,1625,King's Pawn Game: Wayward Queen Attack,3,30+0
49,mate,white,1523,1673,Queen's Gambit Accepted: Central Variation ,6,30+0
109,mate,white,1767,1566,English Opening: Caro-Kann Defensive System,2,10+8
68,outoftime,black,1192,1539,Modern Defense,2,30+0
106,mate,black,1539,1500,Center Game: Kieseritzky Variation #2,5,20+0
54,resign,black,1844,1539,Queen's Gambit Declined,4,15+15
33,resign,white,1539,1844,Queen's Gambit Declined: Ragozin Defense ,9,15+15
36,resign,black,1844,1539,Queen's Gambit Refused: Austrian Defense,4,15+15
28,mate,black,1539,1844,Queen's Pawn Opening: Veresov ,5,15+15
29,resign,white,1855,1539,Philidor Defense #3,5,15+16
30,resign,black,1539,1802,King's Pawn Game: Leonardis Variation,3,5+8
6,resign,black,1315,1539,Nimzowitsch Defense ,3,15+0
73,resign,white,1528,1539,Petrov's Defense,4,15+0
22,resign,black,1539,1229,French Defense: Normal Variation,3,10+5
58,resign,black,1539,1500,Indian Game: Paleface Attack ,5,10+0
80,mate,black,1657,1644,Queen's Pawn Game: Mason Attack,3,15+2
50,mate,black,1463,1500,Sicilian Defense: Old Sicilian,4,17+0
26,resign,black,1826,1500,Sicilian Defense: Staunton-Cochrane Variation,3,15+0
89,draw,draw,1266,1500,Duras Gambit,2,20+0
98,resign,black,1500,1457,French Defense: Classical Variation ,7,2+15
41,mate,white,1750,1500,Hippopotamus Defense #2,2,8+6
45,resign,white,1500,1741,Zukertort Opening: Tennison Gambit,3,15+10
10,resign,black,1500,1569,Sicilian Defense,2,11+1
54,resign,black,1500,1591,Danish Gambit Accepted,9,10+0
28,resign,black,1500,1500,Danish Gambit,5,6+8
30,resign,black,1500,1756,Indian Game: London System,5,15+0
52,outoftime,black,1302,1500,Four Knights Game: Italian Variation,7,10+0
75,outoftime,white,1559,1500,Duras Gambit,2,10+0
32,resign,white,1566,1580,French Defense: Knight Variation,3,10+12
35,resign,white,1636,1580,Slav Defense: Three Knights Variation,7,10+5
38,mate,black,1580,1595,Scandinavian Defense: Mieses-Kotroc Variation,4,3+10
28,resign,black,1580,1500,Queen's Gambit Accepted: Old Variation,5,15+0
78,resign,black,1589,1650,Scandinavian Defense: Gubinsky-Melts Defense,6,10+0
50,resign,black,1438,1583,French Defense: Knight Variation,3,10+0
36,mate,black,1592,1624,Ruy Lopez: Berlin Defense #2,6,10+0
55,mate,white,1621,1602,East Indian Defense,4,6+3
57,resign,white,1602,1579,Scandinavian Defense: Mieses-Kotroc Variation,4,15+5
65,resign,white,1602,1628,Gruenfeld Defense: Exchange Variation ,13,15+0
30,resign,black,1591,1602,Sicilian Defense: Hyperaccelerated Dragon,4,10+0
48,resign,black,1618,1591,Sicilian Defense,2,5+8
71,resign,white,1614,1601,Sicilian Defense: Alapin Variation,3,7+7
54,resign,black,1595,1590,French Defense: Exchange Variation,5,10+0
35,resign,black,1600,1621,Ruy Lopez,5,7+10
41,resign,white,1600,1609,Ruy Lopez: Berlin Defense,7,10+10
31,resign,white,1600,1631,Sicilian Defense: Open #3,7,8+7
99,resign,white,1600,1603,King's Gambit,3,15+0
56,resign,white,1619,1600,French Defense: Advance Variation ,9,10+3
33,resign,black,1600,1581,Ruy Lopez: Morphy Defense ,9,10+10
48,resign,black,1500,1600,Grob Opening,1,5+5
30,resign,black,1600,1720,Sicilian Defense: Open #3,7,10+5
27,resign,white,1720,1600,Sicilian Defense: McDonnell Attack,3,10+5
34,resign,black,1608,1589,French Defense: Knight Variation,3,9+2
95,resign,white,1589,1553,Ruy Lopez: Columbus Variation,7,10+5
40,resign,white,1589,1664,Ruy Lopez: Steinitz Defense,6,10+5
163,mate,white,1538,1589,Alekhine Defense,2,10+5
87,resign,white,1589,1595,English Opening: Anglo-Scandinavian Defense,2,5+10
79,resign,white,1599,1599,Queen's Pawn Game: Symmetrical Variation,4,5+8
44,mate,black,1594,1589,French Defense: Knight Variation,3,10+2
70,resign,black,1691,1589,French Defense: Advance Variation #2,7,10+5
15,resign,white,1589,1691,Ruy Lopez: Berlin Defense ,8,10+5
46,resign,black,1500,1589,Sicilian Defense: French Variation ,8,10+5
37,resign,white,1579,1577,French Defense: Normal Variation,3,5+20
105,outoftime,white,1568,1569,Philidor Defense: Exchange Variation #2,7,15+5
32,resign,white,1565,1568,Caro-Kann Defense: Advance Variation ,7,15+0
50,mate,black,1585,1557,Indian Game: Pawn Push Variation,3,10+2
25,resign,white,1513,1569,King's Pawn Game: Wayward Queen Attack ,4,10+5
28,resign,black,1581,1514,Sicilian Defense: Lasker-Pelikan Variation ,11,10+5
66,outoftime,black,1581,1597,Queen's Gambit Refused: Marshall Defense,4,10+5
37,resign,white,1598,1592,French Defense: Steinitz Attack,3,8+4
138,mate,black,1500,1592,Pirc Defense #4,2,15+5
67,resign,white,1190,936,Vienna Game: Anderssen Defense,4,10+0
121,resign,white,1597,1192,Italian Game: Two Knights Defense ,8,10+0
57,resign,white,1524,1176,Four Knights Game: Italian Variation,7,10+0
89,resign,white,2109,2270,Indian Game: Spielmann-Indian,4,30+8
67,mate,white,2270,1890,Philidor Defense: Exchange Variation,8,15+0
40,resign,black,2154,2270,Caro-Kann Defense: Panov Attack ,10,45+0
70,draw,draw,2115,2276,Indian Game: Spielmann-Indian,4,30+8
55,resign,white,2191,2294,Caro-Kann Defense: Tartakower Variation,10,15+15
93,resign,white,2294,2280,King's Pawn Game: McConnell Defense,4,20+0
39,mate,white,1877,1080,King's Pawn Game: Wayward Queen Attack,3,15+10
118,resign,black,1097,1305,Blackmar-Diemer Gambit,3,120+5
66,mate,black,1112,1368,French Defense: King's Indian Attack,3,10+10
47,mate,white,1374,1129,Englund Gambit Declined ,3,180+0
81,mate,white,1604,1135,Scandinavian Defense,2,40+8
75,mate,white,1364,1156,Englund Gambit Declined ,3,20+0
80,outoftime,black,1954,2158,Sicilian Defense: French Variation,4,10+0
37,mate,white,2151,1696,Sicilian Defense: Open,8,10+0
85,mate,white,1853,2229,Queen's Pawn Game: Mason Attack,3,10+0
35,mate,white,2224,1695,Sicilian Defense: Nimzowitsch Variation ,5,10+0
38,mate,black,1859,2212,Pirc Defense #3,6,10+0
42,mate,black,1920,2194,Russian Game: Urusov Gambit,5,10+0
72,resign,black,2092,2147,King's Indian Attack,4,10+0
55,resign,white,2094,2024,Sicilian Defense: Pin Variation ,11,10+0
52,mate,black,1543,2087,Mieses Opening,1,10+0
54,resign,black,1952,2021,Queen's Pawn Game: Colle System ,6,10+0
78,resign,black,1496,1525,Polish Opening: Symmetrical Variation,2,8+0
47,resign,white,1500,1503,Sicilian Defense: Smith-Morra Gambit,5,8+0
85,resign,white,1515,1514,Queen's Pawn Game: Stonewall Attack,5,8+0
62,resign,black,1524,1515,English Opening,1,8+0
49,mate,white,1512,1576,Nimzo-Larsen Attack: Classical Variation,2,8+0
108,outoftime,black,1590,1499,Queen's Pawn Game: Chigorin Variation,4,8+0
116,resign,black,1532,1488,Sicilian Defense: Closed Variation,3,8+0
38,resign,black,1497,1535,Nimzo-Larsen Attack: Classical Variation,2,8+0
79,resign,white,1525,1507,Scandinavian Defense,2,8+0
41,resign,white,1495,1536,Zukertort Opening: Sicilian Invitation,2,8+0
62,resign,black,1503,1587,Zukertort Opening: Sicilian Invitation,2,8+0
50,mate,black,1530,1492,Sicilian Defense,4,8+0
116,resign,black,1501,1541,Polish Opening,1,8+0
60,mate,black,1512,1488,Benoni Defense: Benoni Gambit Accepted,3,8+0
140,mate,black,1501,1501,Sicilian Defense: Najdorf ,11,8+0
60,resign,black,1510,1564,Zukertort Opening: Queen's Gambit Invitation,2,8+0
74,resign,black,1520,1549,Zukertort Opening: Nimzo-Larsen Variation,3,8+0
43,resign,white,1566,1529,English Opening: King's English Variation,2,8+0
82,outoftime,black,1539,1555,Dutch Defense: Queen's Knight Variation,5,8+0
119,resign,white,1544,1549,English Opening: Anglo-Indian Defense,2,8+0
45,resign,white,1596,1558,Italian Game: Two Knights Defense ,7,8+0
66,resign,black,1532,1548,Queen's Pawn,1,10+0
138,resign,black,1559,1564,Old Benoni Defense,2,15+0
115,mate,white,1546,1610,Zukertort Opening: Sicilian Invitation,2,10+0
40,mate,black,1566,1535,Queen's Pawn Game: Mason Attack,3,10+10
51,mate,white,1523,1545,Sicilian Defense: Bowdler Attack,3,8+5
50,resign,black,1557,1526,Queen's Pawn Game: Zukertort Variation,3,10+8
75,draw,draw,1590,1556,Sicilian Defense: Najdorf Variation,11,8+0
65,resign,white,1522,1567,Sicilian Defense: Bowdler Attack,3,8+0
66,resign,black,1577,1596,Queen's Gambit Declined: Semi-Tarrasch ,9,8+0
135,draw,draw,1579,1525,Nimzo-Larsen Attack: Classical Variation,2,8+0
111,resign,white,1632,1588,Slav Defense: Three Knights Variation,7,8+0
48,mate,black,1627,1576,Queen's Pawn,1,7+3
96,resign,black,1585,1616,Nimzowitsch-Larsen Attack,3,7+3
144,mate,black,1519,1577,Caro-Kann Defense,4,8+0
73,resign,white,2032,1719,Semi-Slav Defense: Main Line,9,60+0
44,mate,black,1118,1482,French Defense: Queen's Knight,3,15+0
62,mate,black,1120,1775,Ruy Lopez: Exchange Variation ,8,12+0
84,mate,black,1143,1128,Sicilian Defense: Nimzowitsch Variation ,5,25+0
63,mate,white,1051,1363,Four Knights Game: Spanish Variation,7,10+7
107,outoftime,white,1684,1053,Ruy Lopez: Morphy Defense ,9,10+0
59,mate,white,1012,1222,Philidor Defense #3,5,10+5
83,resign,white,1500,1012,Scotch Game,5,60+0
40,mate,black,1028,1097,King's Pawn Game: Damiano Defense,4,15+0
77,mate,white,1442,1034,Bishop's Opening: Berlin Defense,4,4+6
84,mate,black,1347,1034,Scotch Game,5,30+10
41,resign,white,1500,1034,Nimzowitsch Defense: Kennedy Variation ,5,10+0
44,resign,black,1034,1500,Nimzowitsch Defense ,3,10+0
54,resign,white,1405,1041,Ruy Lopez: Berlin Defense #2,6,10+0
55,resign,black,1054,1303,Nimzowitsch Defense,2,10+0
71,resign,white,1580,1058,King's Pawn Game: Leonardis Variation,3,10+5
17,resign,white,1467,1372,Ruy Lopez: Classical Variation,6,10+0
64,resign,black,1381,1401,Italian Game: Two Knights Defense ,8,15+15
90,resign,black,1042,1381,English Opening: King's English Variation,2,10+10
25,resign,white,1500,1381,Italian Game: Classical Variation ,9,15+0
139,mate,white,1510,1381,King's Pawn Game: Leonardis Variation,3,7+2
127,mate,white,1381,1372,Modern Defense,2,7+2
72,mate,black,1381,1510,Philidor Defense #2,4,7+2
9,resign,white,1288,1381,Queen's Pawn Game: Chigorin Variation,4,8+1
44,mate,black,1381,1722,Sicilian Defense: French Variation,4,5+5
52,resign,black,1392,1437,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4,10+10
121,mate,white,1635,1397,Giuoco Piano,6,10+10
130,mate,black,1405,1548,Giuoco Piano,6,15+15
30,resign,white,1406,1405,Scotch Game,7,10+10
76,mate,black,1405,1785,French Defense: Knight Variation,3,15+3
46,mate,black,1728,1405,King's Knight Opening: Normal Variation,4,30+8
99,mate,white,1505,1405,Russian Game: Urusov Gambit,5,15+3
18,resign,black,1405,1550,French Defense: Knight Variation,3,10+5
76,resign,black,1500,1405,Center Game: Berger Variation,8,30+0
50,resign,white,1340,1420,King's Pawn Game: Wayward Queen Attack ,4,19+19
45,resign,black,1432,1451,King's Pawn Game: Damiano Defense,4,10+0
20,resign,black,1448,1340,Philidor Defense #2,4,10+0
59,resign,white,1715,1453,Giuoco Piano,6,10+0
47,resign,white,1450,1121,Four Knights Game: Italian Variation,7,10+0
59,mate,white,1715,1455,Italian Game: Evans Gambit Declined,8,10+0
57,resign,white,1096,1478,Queen's Pawn Opening: Veresov ,5,10+0
54,outoftime,black,1480,1847,Sicilian Defense: Bowdler Attack,3,10+0
35,resign,white,1932,1482,King's Gambit,3,10+0
20,resign,black,1390,1473,Italian Game: Giuoco Pianissimo ,11,10+0
106,mate,black,1486,1451,Italian Game,5,10+0
33,mate,white,1484,1088,Philidor Defense #2,4,10+0
96,outoftime,black,1319,1477,Queen's Pawn Game: Chigorin Variation,4,10+0
23,resign,white,1461,1553,Sicilian Defense: Bowdler Attack,3,10+1
60,mate,black,1481,1225,Russian Game: Three Knights Game,5,10+0
63,mate,white,1890,1483,King's Gambit,3,10+0
44,resign,white,1387,1499,Four Knights Game: Halloween Gambit,7,10+0
131,mate,white,1892,1475,Four Knights Game: Italian Variation,8,10+0
56,resign,black,1602,1888,London System,5,10+0
51,mate,white,1886,1464,French Defense: Knight Variation,3,10+0
137,mate,white,1907,1898,French Defense: Advance Variation ,9,10+0
93,outoftime,white,1822,1934,King's Indian Defense: Four Pawns Attack,9,10+0
66,mate,black,1946,1955,Sicilian Defense: Old Sicilian,4,10+0
159,mate,white,1722,1976,French Defense: La Bourdonnais Variation,3,10+0
27,resign,white,1971,1711,Old Benoni Defense,2,10+0
95,mate,white,1878,1987,Hungarian Opening,1,10+0
51,mate,white,1983,1699,Queen's Gambit Refused: Marshall Defense,4,10+0
38,resign,black,1779,1976,French Defense: Exchange Variation,5,10+0
43,resign,white,1969,1834,Queen's Gambit Declined: Queen's Knight Variation,5,10+0
77,mate,white,1919,1983,Grob Opening: Grob Gambit ,5,10+0
32,resign,black,1801,1976,Dutch Defense: Queen's Knight Variation,5,10+0
93,resign,white,1968,1825,Queen's Gambit Refused: Marshall Defense,4,10+0
34,resign,black,1842,1960,Dutch Defense: Normal Variation,4,10+0
81,resign,white,1950,1849,Horwitz Defense,2,10+0
30,resign,black,2012,1934,French Defense: Tarrasch Variation ,6,10+0
65,resign,white,1909,1406,Queen's Pawn Game: Chigorin Variation,4,8+2
48,resign,black,1500,1909,French Defense: Advance Variation #4,6,5+8
55,resign,white,1904,1498,Rubinstein Opening,9,8+0
43,resign,white,1904,1500,Colle System,6,5+8
61,resign,white,1903,1302,Queen's Pawn Game: Zukertort Variation,3,5+5
20,resign,black,1571,1897,French Defense: Classical Variation ,7,5+5
52,resign,black,1941,1362,Horwitz Defense,2,8+0
74,mate,black,1356,1939,French Defense: Advance Variation #4,6,5+8
74,resign,black,1293,1938,Hungarian Opening: Slav Formation,4,5+8
26,resign,black,1471,1935,French Defense #2,2,5+8
57,outoftime,white,1931,1475,Queen's Pawn Game: Zukertort Variation,3,5+8
26,resign,black,1675,1656,Queen's Gambit Refused: Marshall Defense,4,30+6
57,mate,white,1675,1716,Gruenfeld Defense: Brinckmann Attack,7,30+6
112,mate,black,2123,2219,Caro-Kann Defense: Advance Variation ,7,5+5
35,resign,white,2210,2131,Saragossa Opening,1,5+5
69,resign,white,2110,2395,Ruy Lopez: Berlin Defense #2,6,10+10
83,resign,white,1585,2131,Pirc Defense #4,2,10+0
58,resign,black,1655,2130,King's Indian Defense: Normal Variation ,5,10+0
32,mate,black,1190,1500,King's Pawn Game: McConnell Defense,4,10+0
9,mate,white,1500,1190,King's Pawn Game: Wayward Queen Attack,3,10+0
52,resign,black,1190,1500,King's Pawn Game: McConnell Defense,4,10+0
19,mate,white,1500,1190,King's Pawn Game: Wayward Queen Attack,3,10+0
20,resign,black,1190,1257,Ponziani Opening,5,10+0
35,resign,white,1500,1190,Ruy Lopez: Berlin Defense #2,6,10+0
21,mate,white,1190,1500,Three Knights Opening #2,6,10+0
33,resign,white,1500,1190,Russian Game: Cochrane Gambit,7,10+0
88,mate,black,1332,1190,King's Knight Opening: Normal Variation,4,10+0
40,resign,black,1190,2133,Three Knights Opening,5,10+0
14,resign,black,1205,1349,Pirc Defense #2,5,10+0
7,resign,white,1500,1213,King's Pawn Game: Wayward Queen Attack,3,10+0
12,resign,black,1214,1964,Philidor Defense #2,4,10+0
67,mate,white,1460,1224,Sicilian Defense,3,10+0
54,mate,black,1237,1431,Four Knights Game: Italian Variation,7,10+0
49,resign,white,1425,1252,Petrov's Defense,4,10+0
72,mate,black,1252,1319,King's Pawn Game: Damiano Defense,4,10+0
24,resign,black,1252,1500,Sicilian Defense: Jalalabad Variation,4,10+0
55,resign,black,1252,1500,Philidor Defense,5,10+0
23,resign,white,1340,1252,Italian Game: Two Knights Defense ,7,10+0
27,resign,black,1272,1381,Three Knights Opening,5,10+0
9,resign,white,1345,1297,Queen's Gambit Accepted: Old Variation,5,10+0
28,resign,black,1328,1300,French Defense: Two Knights Variation,5,10+0
80,outoftime,black,1256,1294,King's Pawn Game: Wayward Queen Attack,3,10+0
58,mate,black,1399,1233,Ruy Lopez: Berlin Defense #2,6,10+0
27,mate,white,1159,1414,King's Knight Opening,3,10+0
9,mate,white,1476,1173,King's Pawn Game: Wayward Queen Attack,3,10+0
60,resign,black,1189,1471,Philidor Defense: Exchange Variation #2,7,10+0
82,resign,black,1205,1500,Four Knights Game: Italian Variation,7,10+0
17,resign,white,1450,1231,King's Pawn Game: Wayward Queen Attack,3,10+0
7,resign,white,1444,1264,King's Pawn Game: Wayward Queen Attack,3,10+0
44,mate,black,1313,1437,Scandinavian Defense,2,10+0
25,mate,white,1340,1426,King's Pawn Game: Wayward Queen Attack,3,10+0
